Country_Name,Airplay,Railway,Ship,Road,Total
Austria,2374.41028696,0.0,785.0,0.0,3159.41028696
Belgium,3183.5114895399997,0.0,1709.0,0.0,4892.51148954
Bulgaria,460.415980105,0.0,8388.7919717,47635.770316049995,56484.978267855
France,10749.521364510001,0.0,409.19256579,0.0,11158.7139303
Germany,28516.9854754,0.0,1979.07767614,1549.97421884,32046.037370380003
Denmark,716.217068176,0.0,0.0,0.0,716.217068176
Estonia,329.153481259,0.0,0.0,0.0,329.153481259
United Kingdom,12362.41197931,0.0,1952.97409407,0.0,14315.38607338
Ireland,206.5297330039,0.0,0.0,0.0,206.5297330039
Spain,1585.096507668,0.0,1084.71921893,0.0,2669.815726598
Italy,12915.616470369998,0.0,4237.3909551,0.0,17153.007425469998
Cyprus,22398.66942657,0.0,128.08023116200002,0.0,22526.749657731998
Latvia,0.0,0.0,0.0,0.0,0.0
Lithuania,231.702571694,0.0,128.08023116200002,0.0,359.782802856
Luxembourg,0.0,0.0,386.44241242,0.0,386.44241242
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,4459.84160352,0.0,1070.14821902,0.0,5529.989822539999
Hungary,0.0,0.0,254.847947314,0.0,254.847947314
Poland,480.113367255,0.0,2309.10493523,756.91947134,3546.1377738250003
Portugal,0.0,0.0,0.0,0.0,0.0
Romania,5267.84549868,0.0,2340.39199569,1466.53147572,9074.76897009
Slovakia,0.0,0.0,0.0,0.0,0.0
Slovenia,0.0,0.0,0.0,270.54322289,270.54322289
Sweden,636.138105827,0.0,81.83851316,0.0,717.976618987
Czech Republic,530.705097526,0.0,0.0,0.0,530.705097526
Finland,1081.615869837,0.0,0.0,0.0,1081.615869837
Albania,3633.16379967,0.0,128.08023116200002,33577.613962999996,37338.857993831996
Switzerland,3419.2328433499997,0.0,128.08023116200002,0.0,3547.3130745119997
Norway,1371.1371324630002,0.0,0.0,0.0,1371.1371324630002
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,6098.17681834,0.0,254.847947314,0.0,6353.024765654
Servia,789.569461363,0.0,511.00840963999997,9455.10966931,10755.687540313
Other European countries,1285.2858242790999,0.0,256.16046232400004,41878.88779757,43420.334084173104
Japan,720.170050883,0.0,0.0,0.0,720.170050883
Iran,0.0,0.0,1620.67391974,0.0,1620.67391974
Israel,1857.344282857,0.0,0.0,0.0,1857.344282857
China,1319.223820854,0.0,0.0,0.0,1319.223820854
Lebanon-Syria,820.503877879,0.0,0.0,0.0,820.503877879
South Korea,1249.9854414679999,0.0,0.0,0.0,1249.9854414679999
Turkey,4419.65177592,0.0,2679.18473433,35479.507271,42578.343781250005
Other Middle East countries,1110.724602672,0.0,0.0,0.0,1110.724602672
Other Asian countries,1761.4551696811,0.0,0.0,0.0,1761.4551696811
Egypt-Sudan,0.0,0.0,0.0,0.0,0.0
South Africa,240.056683628,0.0,0.0,0.0,240.056683628
Other African Countries,860.5571111730001,0.0,0.0,0.0,860.5571111730001
Argentina,2499.80985187,0.0,0.0,0.0,2499.80985187
Brazil,2042.913616277,0.0,0.0,0.0,2042.913616277
Mexico,0.0,0.0,0.0,0.0,0.0
United States,8423.56753732,0.0,0.0,0.0,8423.56753732
Canada,1977.782767742,0.0,0.0,0.0,1977.782767742
Other countries of America,480.113367256,0.0,0.0,0.0,480.113367256
Australia,2073.680810015,0.0,0.0,0.0,2073.680810015
Other Oceanian countries,263.273815248,0.0,0.0,0.0,263.273815248
