Country_Name,Airplay,Railway,Ship,Road,Total
Austria,31684.928279629996,0.0,3928.7416876999996,1422.2131816400001,37035.883148969995
Belgium,63728.542212559994,0.0,0.0,1035.96160142,64764.503813979994
Bulgaria,3905.58579488,0.0,13936.890624199998,56484.64576367,74327.12218275
France,148318.11861751002,0.0,6169.9140989,0.0,154488.03271641
Germany,315755.9281062,0.0,27581.803678,36673.04069,380010.7724742
Denmark,39124.4646411,0.0,0.0,0.0,39124.4646411
Estonia,1507.55919632,0.0,0.0,0.0,1507.55919632
United Kingdom,369363.498096,0.0,4375.6218438,0.0,373739.1199398
Ireland,11023.02032047,0.0,0.0,0.0,11023.02032047
Spain,16510.41048026,0.0,959.21521044,0.0,17469.625690700002
Italy,95093.56040019999,0.0,29052.725805000002,1565.3169561500001,125711.60316134998
Cyprus,61626.8988047,0.0,0.0,0.0,61626.8988047
Latvia,1076.868249139,0.0,0.0,0.0,1076.868249139
Lithuania,2586.97367186,0.0,0.0,0.0,2586.97367186
Luxembourg,3071.7834670400002,0.0,0.0,0.0,3071.7834670400002
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,63843.90239316001,0.0,1994.5244841000003,0.0,65838.42687726
Hungary,18901.68682344,0.0,1037.0211969700001,417.80493986,20356.51296027
Poland,51154.993565330005,0.0,2446.55149498,2468.43568096,56069.98074127
Portugal,5640.04655733,0.0,0.0,0.0,5640.04655733
Romania,11122.10428032,0.0,7136.62860904,13783.931555710002,32042.66444507
Slovakia,7217.3048626400005,0.0,0.0,477.49135985,7694.79622249
Slovenia,3174.84782685,0.0,1267.36914416,2071.9232028,6514.140173809999
Sweden,54831.01967159,0.0,409.66335456,0.0,55240.68302615
Czech Republic,72138.40678373999,0.0,761.93575492,1274.70728134,74175.04982
Finland,27655.90159441,0.0,0.0,0.0,27655.90159441
Albania,1554.87846004,0.0,1058.12805407,30620.9660017,33233.97251581
Switzerland,43375.25513863,0.0,5591.4268382,0.0,48966.68197683
Norway,51589.07548853,0.0,0.0,0.0,51589.07548853
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,181477.34609605998,0.0,783.042612,716.23703977,182976.62574782997
Servia-Montenegro,6263.044029170001,0.0,915.9329345000001,86615.109444,93794.08640767
Other European countries,22847.568458883,0.0,2023.974303216,198299.17017878202,223170.71294088103
Japan,1563.17852116,0.0,0.0,0.0,1563.17852116
Iran,1516.0032663700001,0.0,2793.7644347200003,0.0,4309.767701090001
Israel,32743.734143499998,0.0,0.0,0.0,32743.734143499998
China,0.0,0.0,291.349228539,0.0,291.349228539
Lebanon-Syria,1983.23632507,0.0,0.0,0.0,1983.23632507
South Korea,0.0,0.0,0.0,0.0,0.0
Turkey,887.255812414,0.0,6976.208560200001,38073.89587,45937.360242614
Other Middle East countries,2503.4123691550003,0.0,0.0,0.0,2503.4123691550003
Other Asian countries,8392.520889548001,0.0,0.0,1087.82559631,9480.346485858001
Egypt-Sudan,0.0,0.0,0.0,0.0,0.0
South Africa,4402.27545795,0.0,0.0,0.0,4402.27545795
Other African Countries,5081.320787292,0.0,0.0,0.0,5081.320787292
Argentina,2732.14029293,0.0,0.0,0.0,2732.14029293
Brazil,4225.92593178,0.0,253.978584968,0.0,4479.904516748
Mexico,1116.166661771,0.0,0.0,0.0,1116.166661771
United States,36201.56682015,0.0,0.0,0.0,36201.56682015
Canada,10893.661940440003,0.0,0.0,0.0,10893.661940440003
Other countries of America,704.6477623559999,0.0,393.32145853,0.0,1097.969220886
Australia,21766.84733977,0.0,1267.36914416,0.0,23034.21648393
Other Oceanian countries,1929.76351159,0.0,582.69845709,0.0,2512.46196868
Non-identifiable countries Travelers ,,,,,0.0
