Country_Name,Airplay,Railway,Ship,Road,Total
Austria,5537.86276657,0.0,543.663307107,0.0,6081.526073677
Belgium,12285.1696782,0.0,492.59166207500004,0.0,12777.761340275
Bulgaria,330.588410851,0.0,5795.3992714999995,52807.48188,58933.469562351
France,49329.4478085,0.0,1269.3584048,0.0,50598.8062133
Germany,75188.3213306,0.0,6406.133363950001,5741.8373298999995,87336.29202444998
Denmark,2117.55320811,0.0,371.905359716,0.0,2489.458567826
Estonia,324.28281733,0.0,253.334116195,0.0,577.616933525
United Kingdom,56461.65890829999,0.0,1623.8845065199998,0.0,58085.54341481999
Ireland,779.8508829499999,0.0,0.0,0.0,779.8508829499999
Spain,6046.725639300001,0.0,640.729410038,0.0,6687.455049338001
Italy,15883.76918357,0.0,13879.6232691,0.0,29763.39245267
Croatia (2),330.588410851,0.0,167.076180927,0.0,497.664591778
Cyprus,38577.4938425,0.0,162.647960445,0.0,38740.141802945
Latvia,151.153345301,0.0,0.0,740.92130188,892.074647181
Lithuania,0.0,0.0,294.086002376,0.0,294.086002376
Luxembourg,481.606834316,0.0,0.0,0.0,481.606834316
Malta,324.28281733,0.0,253.334116195,0.0,577.616933525
Netherlands,23578.05805673,0.0,318.19030220800005,0.0,23896.248358938
Hungary,848.9556546700001,0.0,548.583441219,0.0,1397.539095889
Poland,2849.9756770999998,0.0,0.0,1279.77315779,4129.74883489
Portugal,568.31217183,0.0,0.0,0.0,568.31217183
Romania,2795.97994982,0.0,1784.0441036700001,14790.60077558,19370.624829070002
Slovakia,73.054509962,0.0,0.0,0.0,73.054509962
Slovenia,0.0,0.0,0.0,0.0,0.0
Sweden,14968.99468238,0.0,105.10953707,0.0,15074.10421945
Czech Republic,216.840894732,0.0,724.516063092,0.0,941.356957824
Finland,2338.5798838399996,0.0,0.0,0.0,2338.5798838399996
Albania,1798.937788232,0.0,0.0,47449.127802999996,49248.06559123199
Switzerland,12268.00757716,0.0,1224.8119751,0.0,13492.81955226
Norway,2861.06947997,0.0,0.0,0.0,2861.06947997
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,9889.13969359,0.0,334.152361844,1145.06019382,11368.352249254
Servia,1053.738092469,0.0,0.0,8697.08121468,9750.819307149
Other European countries,2801.12691458,0.0,253.334116195,67671.33921173,70725.80024250499
Japan,3061.8579673299996,0.0,167.076180927,0.0,3228.934148257
Iran,325.044603202,0.0,0.0,0.0,325.044603202
Israel,24057.1949968,0.0,0.0,0.0,24057.1949968
China,6015.498165824,0.0,0.0,0.0,6015.498165824
Lebanon-Syria,2585.90869059,0.0,0.0,0.0,2585.90869059
South Korea,560.63227161,0.0,0.0,0.0,560.63227161
Turkey,5414.24481742,0.0,3781.76854374,42807.320962,52003.33432316
Other Middle East countries,3416.714087034,0.0,0.0,0.0,3416.714087034
Other Asian countries,7460.808512668001,0.0,0.0,0.0,7460.808512668001
Egypt-Sudan,1348.97304635,0.0,0.0,0.0,1348.97304635
South Africa,965.44327804,0.0,0.0,0.0,965.44327804
Other African Countries,146.284533882,0.0,0.0,0.0,146.284533882
Argentina,891.2206824699999,0.0,0.0,0.0,891.2206824699999
Brazil,3884.54559405,0.0,0.0,0.0,3884.54559405
Mexico,1572.71131358,0.0,0.0,0.0,1572.71131358
United States,25415.107825500003,0.0,673.557629463,0.0,26088.665454963004
Canada,4536.766264245,0.0,0.0,0.0,4536.766264245
Other countries of America,1274.750450772,0.0,253.334116195,0.0,1528.084566967
Australia,4341.400540645,0.0,446.57504064,0.0,4787.975581285
Other Oceanian countries,649.3274205299999,0.0,1078.3153420400001,0.0,1727.64276257
