Country_Name,Airplay,Railway,Ship,Road,Total
Austria,2371.63069809,0.0,666.149566313,837.09099699,3874.8712613929997
Belgium,6059.03831517,0.0,346.819423755,0.0,6405.8577389249995
Bulgaria,853.21936992,0.0,9108.297016120001,36630.230978,46591.74736404
France,44749.515675639996,0.0,903.3640461699999,0.0,45652.87972180999
Germany,53382.0007074,0.0,6849.2336635,4191.5507054,64422.7850763
Denmark,3225.79892611,0.0,0.0,0.0,3225.79892611
Estonia,590.72951614,0.0,0.0,0.0,590.72951614
United Kingdom,43730.1852472,0.0,1168.3661257899998,0.0,44898.551372990005
Ireland,892.647657513,0.0,0.0,0.0,892.647657513
Spain,10393.835114844002,0.0,101.069072775,0.0,10494.904187619002
Italy,15058.046392760001,0.0,6747.3465745,6045.342339700001,27850.735306960003
Cyprus,21852.694346018998,0.0,0.0,0.0,21852.694346018998
Latvia,250.327483983,0.0,0.0,0.0,250.327483983
Lithuania,918.04364571,0.0,306.289518669,0.0,1224.333164379
Luxembourg,348.933294255,0.0,0.0,0.0,348.933294255
Malta,357.732595887,0.0,0.0,0.0,357.732595887
Netherlands,16295.35800509,0.0,646.8978376800001,0.0,16942.25584277
Hungary,465.300732992,0.0,459.43427799999995,0.0,924.735010992
Poland,896.5262748600001,0.0,409.11387317000003,838.86025141,2144.5003994400004
Portugal,286.052424668,0.0,282.540246768,0.0,568.592671436
Romania,1389.2698538700001,0.0,2238.31311107,8808.0326398,12435.61560474
Slovakia,267.722825,0.0,0.0,0.0,267.722825
Slovenia,589.32576184,0.0,260.999224583,0.0,850.324986423
Sweden,6938.509320020001,0.0,0.0,0.0,6938.509320020001
Czech Republic,0.0,0.0,0.0,661.66516492,661.66516492
Finland,3706.8459856950003,0.0,0.0,0.0,3706.8459856950003
Albania,1440.8023816300001,0.0,0.0,25133.16472159,26573.967103220002
Switzerland,7699.054290599999,0.0,959.6291481400001,0.0,8658.68343874
Norway,2339.44361247,0.0,0.0,0.0,2339.44361247
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,10798.61102487,0.0,130.499612291,279.6200838,11208.730720961
Servia,103.187321523,0.0,436.78913095999997,8359.41210479,8899.388557273001
Other European countries,4141.488553937,0.0,391.498836874,51824.46299461999,56357.450385430995
Japan,344.128821204,0.0,545.48516422,0.0,889.613985424
Iran,0.0,0.0,0.0,0.0,0.0
Israel,4708.62927342,0.0,0.0,0.0,4708.62927342
China,1802.66328934,0.0,0.0,0.0,1802.66328934
Lebanon-Syria,2892.78460915,0.0,0.0,0.0,2892.78460915
South Korea,0.0,0.0,0.0,0.0,0.0
Turkey,3774.77065145,0.0,3774.81340772,59983.776205999995,67533.36026516999
Other Middle East countries,902.57430555,0.0,0.0,0.0,902.57430555
Other Asian countries,1972.755560189,0.0,283.644371625,0.0,2256.399931814
Egypt-Sudan,678.9093086800001,0.0,0.0,0.0,678.9093086800001
South Africa,504.872758347,0.0,0.0,0.0,504.872758347
Other African Countries,337.180344498,0.0,0.0,0.0,337.180344498
Argentina,3477.3000427800002,0.0,0.0,0.0,3477.3000427800002
Brazil,1796.88903154,0.0,1095.34156278,0.0,2892.23059432
Mexico,1122.68097747,0.0,900.05052097,0.0,2022.73149844
United States,18092.859101756003,0.0,1200.0673613000001,0.0,19292.926463056003
Canada,3467.4578495050005,0.0,0.0,0.0,3467.4578495050005
Other countries of America,2039.453990418,0.0,0.0,0.0,2039.453990418
Australia,2483.332054965,0.0,900.05052097,0.0,3383.382575935
Other Oceanian countries,0.0,0.0,0.0,0.0,0.0
