Country_Name,Airplay,Railway,Ship,Road,Total
Austria,1698.099867624,0.0,302.889410005,277.23800295,2278.227280579
Belgium,1417.3836386790001,0.0,0.0,0.0,1417.3836386790001
Bulgaria,2327.5401549659996,0.0,9365.96855031,37605.68543421,49299.194139486
France,7643.484046381999,0.0,429.48212241,0.0,8072.966168791999
Germany,26608.018108639997,0.0,3266.61548281,0.0,29874.633591449998
Denmark,1124.082318123,0.0,0.0,265.95873034,1390.0410484630002
Estonia,0.0,0.0,0.0,0.0,0.0
United Kingdom,19205.9451555,0.0,631.39196464,0.0,19837.33712014
Ireland,494.0497886408,0.0,0.0,0.0,494.0497886408
Spain,5620.907699286,0.0,152.915241434,0.0,5773.82294072
Italy,6738.745353592,0.0,6689.62248213,0.0,13428.367835722001
Cyprus,15946.152809199999,0.0,134.110030973,0.0,16080.262840173
Latvia,0.0,0.0,0.0,0.0,0.0
Lithuania,391.101837409,0.0,134.110030973,0.0,525.2118683819999
Luxembourg,442.699147276,0.0,0.0,0.0,442.699147276
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,2496.543390819,0.0,312.75490945399997,0.0,2809.2983002729998
Hungary,139.7024130209,0.0,1329.00031688,0.0,1468.7027299008998
Poland,136.7035686199,0.0,386.720568991,2587.5546942,3110.9788318109004
Portugal,464.2687049569,0.0,0.0,0.0,464.2687049569
Romania,3979.8306757240002,0.0,1391.77029114,5683.3790604999995,11054.980027364
Slovakia,0.0,0.0,0.0,0.0,0.0
Slovenia,0.0,0.0,0.0,0.0,0.0
Sweden,2122.3628855419997,0.0,0.0,0.0,2122.3628855419997
Czech Republic,497.4628212689,0.0,134.110030973,0.0,631.5728522418999
Finland,464.2687049569,0.0,0.0,0.0,464.2687049569
Albania,3792.869037832,0.0,559.800106141,49684.54815003,54037.217294003
Switzerland,4173.2077449690005,0.0,371.111045046,0.0,4544.318790015001
Norway,1184.271823799,0.0,0.0,0.0,1184.271823799
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,3190.4036427879996,0.0,0.0,508.26967207,3698.6733148579997
Servia,3227.51799916,0.0,0.0,2142.98349512,5370.50149428
Other European countries,1424.2614597016,0.0,1458.0088283199998,44767.26649973,47649.536787751604
Japan,793.0,0.0,111.0,0.0,904.0
Iran,0.0,0.0,205.0,0.0,205.0
Israel,2170.0,0.0,0.0,0.0,2170.0
China,605.0,0.0,0.0,0.0,605.0
Lebanon-Syria,1042.0,0.0,175.0,0.0,1217.0
South Korea,356.0,0.0,0.0,0.0,356.0
Turkey,2024.0,0.0,2337.0,37991.00472,42352.00472
Other Middle East countries,2772.8278081635,0.0,0.0,0.0,2772.8278081635
Other Asian countries,1714.3033503554,0.0,0.0,0.0,1714.3033503554
Egypt-Sudan,1376.6598403169999,0.0,0.0,0.0,1376.6598403169999
South Africa,407.1204474773,0.0,0.0,0.0,407.1204474773
Other African Countries,1597.973178403,0.0,0.0,0.0,1597.973178403
Argentina,969.9054874273,0.0,474.0,0.0,1443.9054874273002
Brazil,1041.9013970496,0.0,466.0,0.0,1507.9013970496
Mexico,248.7314106294,0.0,0.0,0.0,248.7314106294
United States,13939.41394202,0.0,0.0,0.0,13939.41394202
Canada,850.9338233332,0.0,0.0,0.0,850.9338233332
Other countries of America,1491.0133808676999,0.0,359.45153801199996,0.0,1850.4649188796998
Australia,1672.367005438,0.0,0.0,0.0,1672.367005438
Other Oceanian countries,888.5646586779,0.0,0.0,0.0,888.5646586779
