Country_Name,Airplay,Railway,Ship,Road,Total
Austria,10658.93236789,0.0,483.249691059,312.0,11454.182058949
Belgium,30826.0102996,0.0,366.90779201400005,0.0,31192.918091614
Bulgaria,1315.37881509,0.0,8588.2819875,59227.0,69130.66080259
France,138265.43467309998,0.0,2111.7438662100003,0.0,140377.17853930997
Germany,239650.024122,0.0,9023.878410099998,3339.0,252012.9025321
Denmark,16736.662762514003,0.0,0.0,0.0,16736.662762514003
Estonia,719.28583966,0.0,0.0,0.0,719.28583966
United Kingdom,152180.3182672,0.0,1506.7317973,0.0,153687.05006449998
Ireland,3881.24745789,0.0,195.790525285,0.0,4077.037983175
Spain,5370.423059180001,0.0,878.78948171,0.0,6249.212540890001
Italy,28717.589272269997,0.0,8683.5054858,538.0,37939.09475807
Cyprus,26731.46378138,0.0,606.73860791,0.0,27338.20238929
Latvia,3938.32996481,0.0,0.0,343.0,4281.32996481
Lithuania,3573.36480139,0.0,0.0,0.0,3573.36480139
Luxembourg,2236.9193515,0.0,0.0,0.0,2236.9193515
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,50443.15999760001,0.0,510.9586058,0.0,50954.118603400006
Hungary,424.207022922,0.0,969.108089598,0.0,1393.31511252
Poland,16849.54970491,0.0,352.178234944,1029.0,18230.727939854
Portugal,1115.80062331,0.0,111.749720012,485.0,1712.550343322
Romania,9659.826761153,0.0,1419.2443776599998,8401.92639511,19480.997533923
Slovakia,0.0,0.0,0.0,0.0,0.0
Slovenia,767.756186025,0.0,0.0,0.0,767.756186025
Sweden,30607.394623070002,0.0,527.1283373,0.0,31134.522960370003
Czech Republic,3194.9289750299995,0.0,0.0,441.0,3635.9289750299995
Finland,21940.878667899997,0.0,111.749720012,0.0,22052.628387912
Albania,2218.06594141,0.0,0.0,61235.0,63453.06594141
Switzerland,28425.08229931,0.0,2002.29455264,0.0,30427.37685195
Norway,31575.03913415,0.0,0.0,0.0,31575.03913415
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,79522.6018649,0.0,285.071233694,1078.0,80885.67309859401
Servia,1419.23532901,0.0,606.73860791,24763.0,26788.97393692
Other European countries,54325.182291757,0.0,930.443245741,110539.34558281,165794.971120308
Japan,318.080917927,0.0,0.0,0.0,318.080917927
Iran,0.0,0.0,0.0,0.0,0.0
Israel,10378.337978599999,0.0,0.0,0.0,10378.337978599999
China,1436.8588541858003,0.0,168.093143272,0.0,1604.9519974578002
Lebanon-Syria,1388.242201983,0.0,0.0,0.0,1388.242201983
South Korea,1297.79191684,0.0,0.0,0.0,1297.79191684
Turkey,2659.05596044,0.0,3082.5127616600003,45304.0,51045.5687221
Other Middle East countries,1867.4397688810002,0.0,95.023744566,0.0,1962.4635134470002
Other Asian countries,1683.251326651,0.0,190.04748913600002,0.0,1873.298815787
Egypt-Sudan,636.1618358449999,0.0,0.0,0.0,636.1618358449999
South Africa,920.0089016469999,0.0,0.0,0.0,920.0089016469999
Other African Countries,767.756186025,0.0,0.0,0.0,767.756186025
Argentina,1513.89912019,0.0,437.04217251,0.0,1950.9412927
Brazil,2697.09671179,0.0,168.093143272,0.0,2865.189855062
Mexico,2406.1871689500003,0.0,0.0,0.0,2406.1871689500003
United States,45623.37002032,0.0,329.765815839,0.0,45953.135836158996
Canada,20111.28815758,0.0,196.108667151,0.0,20307.396824730997
Other countries of America,3436.5206613699997,0.0,0.0,0.0,3436.5206613699997
Australia,6370.07029758,0.0,851.442889298,0.0,7221.513186878001
Other Oceanian countries,1115.34995247,0.0,392.21733430999996,0.0,1507.56728678
