Country_Name,Airplay,Railway,Ship,Road,Total
Austria,55987.76189699999,0.0,3503.6046364999997,4107.71880811,63599.08534160999
Belgium,62087.42987749999,0.0,1722.18174478,0.0,63809.61162227999
Bulgaria,3709.46558729,0.0,12719.1987438,35938.7747238,52367.43905489
France,149851.28921368,0.0,5800.7793655000005,885.94998305,156538.01856223
Germany,308030.2788483,0.0,8747.988445800002,47720.05927811,364498.32657221
Denmark,35398.42131436,0.0,176.987340158,0.0,35575.408654517996
Estonia,906.8531689929999,0.0,0.0,0.0,906.8531689929999
United Kingdom,340099.97119699995,0.0,5326.501098,885.94998305,346312.4222780499
Ireland,2339.2367248200003,0.0,0.0,0.0,2339.2367248200003
Spain,35250.349981900006,0.0,950.62539594,0.0,36200.975377840005
Italy,117768.96222019999,0.0,31199.1082136,0.0,148968.0704338
Cyprus,44953.304904109995,0.0,0.0,0.0,44953.304904109995
Latvia,971.045610389,0.0,0.0,0.0,971.045610389
Lithuania,4715.172912749999,0.0,255.27142896200002,0.0,4970.444341711999
Luxembourg,2158.37185543,0.0,0.0,0.0,2158.37185543
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,100841.2122065,0.0,2693.7638779299996,0.0,103534.97608443
Hungary,9194.469400430002,0.0,255.27142896200002,8366.84548785,17816.586317242
Poland,67869.25836100001,0.0,2231.28386339,3734.78413571,73835.3263601
Portugal,3584.64030535,0.0,0.0,0.0,3584.64030535
Romania,15108.85361522,0.0,3483.5368376300003,16883.82671481,35476.21716766
Slovakia,7319.958455369999,0.0,0.0,1148.40806552,8468.366520889998
Slovenia,6677.39331523,0.0,510.54285791,0.0,7187.9361731399995
Sweden,62583.88767960001,0.0,1024.85802463,7677.7228352,71286.46853943
Czech Republic,70609.1171757,0.0,421.13783216,1378.08967863,72408.34468649
Finland,26006.2366109,0.0,0.0,0.0,26006.2366109
Albania,2812.2224538200003,0.0,0.0,39249.380724079994,42061.6031779
Switzerland,65549.9796124,0.0,2917.56635532,0.0,68467.54596772
Norway,73732.66352267998,0.0,465.84034505,918.72645242,75117.23032014999
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,168906.12016281002,0.0,713.21729641,4879.3013596,174498.63881882004
Servia-Montenegro,7923.2524326699995,0.0,0.0,169639.6818972,177562.93432987
Other European countries,25995.371602567004,0.0,765.814286886,257056.61254608002,283817.798435533
Japan,355.53533541499996,0.0,1134.61359136,0.0,1490.148926775
Iran,0.0,0.0,1856.22558885,0.0,1856.22558885
Israel,39079.7118661,0.0,0.0,0.0,39079.7118661
China,1710.35891992,0.0,0.0,0.0,1710.35891992
Lebanon-Syria,2869.4855176700003,0.0,0.0,0.0,2869.4855176700003
South Korea,622.196146715,0.0,988.00621719,0.0,1610.202363905
Turkey,4106.49161277,0.0,8306.274852679999,103877.635513,116290.40197845
Other Middle East countries,1351.391616441,0.0,0.0,0.0,1351.391616441
Other Asian countries,6808.104084175001,0.0,0.0,0.0,6808.104084175001
Egypt-Sudan,1236.0615495700001,0.0,0.0,185.890214093,1421.951763663
South Africa,4015.08512454,0.0,0.0,0.0,4015.08512454
Other African Countries,478.247586274,0.0,0.0,0.0,478.247586274
Argentina,3648.53091494,0.0,0.0,0.0,3648.53091494
Brazil,2330.9168823200002,0.0,0.0,0.0,2330.9168823200002
Mexico,784.8112785550001,0.0,0.0,0.0,784.8112785550001
United States,56387.64837714001,0.0,2373.94399872,0.0,58761.59237586001
Canada,14392.183214749999,0.0,988.00621719,0.0,15380.18943194
Other countries of America,8748.400991982,0.0,0.0,0.0,8748.400991982
Australia,23709.282553009994,0.0,354.06146345699995,0.0,24063.344016466996
Other Oceanian countries,5096.82446062,0.0,0.0,0.0,5096.82446062
Non-identifiable countries Travelers ,,,,,0.0
