Country_Name,Airplay,Railway,Ship,Road,Total
Austria,14359.34568345,0.0,398.196033708,0.0,14757.541717158
Belgium,38838.38308065,0.0,212.49288860599998,0.0,39050.875969256
Bulgaria,2783.22174517,0.0,8057.31567494,31949.742975,42790.28039511
France,82337.15398257,0.0,1503.9839117299998,0.0,83841.1378943
Germany,137598.3826692,0.0,6658.2820174,1911.6376505399999,146168.30233714
Denmark,24689.590075329997,0.0,0.0,521.35572287,25210.9457982
Estonia,0.0,0.0,0.0,0.0,0.0
United Kingdom,196428.59672830004,0.0,2138.05889659,0.0,198566.65562489003
Ireland,4509.88996303,0.0,0.0,0.0,4509.88996303
Spain,13920.53001907,0.0,283.100513727,0.0,14203.630532797
Italy,18104.4332914,0.0,7330.8831152,0.0,25435.316406600003
Cyprus,32059.975697889997,0.0,291.412402865,0.0,32351.388100754997
Latvia,2350.802401344,0.0,0.0,0.0,2350.802401344
Lithuania,2157.33744664,0.0,196.828454386,0.0,2354.165901026
Luxembourg,480.03716767,0.0,0.0,0.0,480.03716767
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,50785.37126759999,0.0,2076.92542761,0.0,52862.296695209996
Hungary,0.0,0.0,1662.58428078,227.05401099,1889.63829177
Poland,20616.78544218,0.0,711.115143816,746.03460754,22073.935193536003
Portugal,593.945637185,0.0,0.0,0.0,593.945637185
Romania,5210.478439460001,0.0,3115.82480735,8801.653708599999,17127.95695541
Slovakia,0.0,0.0,320.938575379,0.0,320.938575379
Slovenia,731.9301413630001,0.0,0.0,259.49029827,991.4204396330001
Sweden,35484.31613974,0.0,108.355031567,0.0,35592.671171307
Czech Republic,8878.69346716,0.0,192.99817566599998,0.0,9071.691642826
Finland,22193.252235599997,0.0,0.0,0.0,22193.252235599997
Albania,1624.92155123,0.0,0.0,39952.60844584,41577.52999707
Switzerland,25894.415473456003,0.0,1286.6624515400001,0.0,27181.077924996003
Norway,32824.491089089,0.0,0.0,0.0,32824.491089089
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,54961.44218689,0.0,0.0,0.0,54961.44218689
Servia-Montenegro,1437.33189745,0.0,0.0,7487.75082141,8925.08271886
Other European countries,9454.683537215999,0.0,291.41240286,69269.95011190999,79016.04605198599
Japan,1156.88070173,0.0,0.0,0.0,1156.88070173
Iran,0.0,0.0,513.93675105,0.0,513.93675105
Israel,17751.9788708,0.0,0.0,0.0,17751.9788708
China,1490.79863359,0.0,0.0,0.0,1490.79863359
Lebanon-Syria,653.411587617,0.0,0.0,0.0,653.411587617
South Korea,0.0,0.0,0.0,0.0,0.0
Turkey,3672.3860527,0.0,3621.05895528,37975.913397,45269.35840498
Other Middle East countries,652.865723293,0.0,192.99817566599998,0.0,845.8638989589999
Other Asian countries,4085.866413127,0.0,0.0,0.0,4085.866413127
Egypt-Sudan,379.899597777,0.0,0.0,0.0,379.899597777
South Africa,2078.1388190400003,0.0,0.0,0.0,2078.1388190400003
Other African Countries,1115.5657287000001,0.0,0.0,0.0,1115.5657287000001
Argentina,3760.63312608,0.0,0.0,0.0,3760.63312608
Brazil,2078.21872694,0.0,0.0,0.0,2078.21872694
Mexico,0.0,0.0,0.0,0.0,0.0
United States,40058.28626039,0.0,0.0,0.0,40058.28626039
Canada,8851.320594183999,0.0,0.0,0.0,8851.320594183999
Other countries of America,1312.4293119459999,0.0,0.0,0.0,1312.4293119459999
Australia,6325.009808960001,0.0,641.87715075,0.0,6966.88695971
Other Oceanian countries,1787.70822553,0.0,0.0,282.51327726,2070.22150279
Non-identifiable countries Travelers ,,,,,0.0
