Country_Name,Airplay,Railway,Ship,Road,Total
Austria,1411.044432815,0.0,192.303873463,0.0,1603.3483062779999
Belgium,2909.211290154,0.0,305.42237161,0.0,3214.633661764
Bulgaria,0.0,134.5927514,5171.66108766,146531.39787699998,151837.65171605998
France,9687.65223926,0.0,656.486030727,0.0,10344.138269987
Germany,20083.497756359997,8.2596849174,1959.73748131,3181.6685757,25233.1634982874
Denmark,926.064590507,0.0,0.0,0.0,926.064590507
Estonia,0.0,0.0,0.0,0.0,0.0
United Kingdom,21253.72347516,0.0,220.283391126,0.0,21474.006866286
Ireland,489.1647388872,0.0,0.0,0.0,489.1647388872
Spain,1597.3079938090002,0.0,275.654345779,0.0,1872.9623395880003
Italy,19857.07506444,0.0,2898.37130409,0.0,22755.44636853
Croatia (2),0.0,0.0,0.0,0.0,0.0
Cyprus,28870.25168087,0.0,443.25077013299995,0.0,29313.502451002998
Latvia,0.0,0.0,0.0,0.0,0.0
Lithuania,0.0,0.0,0.0,0.0,0.0
Luxembourg,0.0,0.0,0.0,0.0,0.0
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,9394.180071720002,0.0,436.20263961100005,0.0,9830.382711331002
Hungary,637.5722518169,0.0,735.79257678,1014.55962922,2387.9244578169
Poland,0.0,3.1731100526,0.0,3478.4901572999997,3481.6632673525996
Portugal,716.4252078973,0.0,0.0,0.0,716.4252078973
Romania,1632.0989532810001,26.707009609,1280.46734654,29277.292157999997,32216.565467429995
Slovakia,0.0,0.0,0.0,0.0,0.0
Slovenia,0.0,0.0,0.0,0.0,0.0
Sweden,1386.333618985,0.0,0.0,0.0,1386.333618985
Czech Republic,305.5456596753,0.0,0.0,0.0,305.5456596753
Finland,956.5933012910001,0.0,0.0,0.0,956.5933012910001
Albania,504.6224635883,0.0,221.625385072,46003.489912,46729.7377606603
Switzerland,5073.017273820999,0.0,0.0,0.0,5073.017273820999
Norway,1169.089034051,0.0,0.0,0.0,1169.089034051
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,4866.077497408,1.0577033509,221.625385072,1159.49671911,6248.2573049409
Servia,590.6759597091,12.053496404,138.08870474600002,4643.062189300001,5383.880350159101
Other European countries,1355.7391477859999,147.5628225234,0.0,60602.19979321,62105.5017635194
Japan,318.7861259134,0.0,0.0,0.0,318.7861259134
Iran,0.0,0.0,192.463922941,0.0,192.463922941
Israel,2806.829377172,0.0,0.0,0.0,2806.829377172
China,345.6510072775,0.0,0.0,0.0,345.6510072775
Lebanon-Syria,2138.30870257,0.0,0.0,0.0,2138.30870257
South Korea,0.0,0.0,0.0,0.0,0.0
Turkey,4103.270580072,0.0,1928.63771945,49764.412211999996,55796.320511522
Other Middle East countries,1971.1046830199,1.0577033509,0.0,1159.49671911,3131.6591054808
Other Asian countries,2528.1571103725,0.0,221.625385072,0.0,2749.7824954445
Egypt-Sudan,622.0108128122,0.0,0.0,0.0,622.0108128122
South Africa,2022.143312975,0.0,0.0,0.0,2022.143312975
Other African Countries,1050.7553974589,0.0,0.0,0.0,1050.7553974589
Argentina,0.0,0.0,0.0,0.0,0.0
Brazil,0.0,0.0,0.0,0.0,0.0
Mexico,852.623880914,0.0,0.0,0.0,852.623880914
United States,12675.3223093,0.0,0.0,0.0,12675.3223093
Canada,1228.2482115159999,0.0,276.177409491,0.0,1504.4256210069998
Other countries of America,285.13030003380004,0.0,0.0,0.0,285.13030003380004
Australia,4180.8805550219995,0.0,0.0,0.0,4180.8805550219995
Other Oceanian countries,0.0,0.0,0.0,0.0,0.0
