Country_Name,Airplay,Railway,Ship,Road,Total
Austria,20611.973290209997,4.0,3350.59609815,1796.4433698000003,25763.012758159995
Belgium,21031.627314019996,0.0,754.20429467,0.0,21785.831608689994
Bulgaria,1070.044883863,133.00835285,7821.54115351,149465.23669,158489.831080223
France,120779.52476801001,0.0,4773.42209399,0.0,125552.94686200001
Germany,344632.1293017,24.200076527,10223.3717624,10104.9939553,364984.69509592705
Denmark,25178.09982552,0.0,0.0,0.0,25178.09982552
Estonia,3473.59988086,0.0,0.0,0.0,3473.59988086
United Kingdom,216700.55055299998,4.3022358271,2474.24970127,1796.4433698000003,220975.54585989707
Ireland,5222.23896913,0.0,153.60932136499997,0.0,5375.848290495001
Spain,23615.596364110002,0.0,846.833506299,0.0,24462.429870409003
Italy,53773.3700183,0.0,10306.7573115,0.0,64080.127329799994
Croatia (2),5350.22441931,0.0,0.0,0.0,5350.22441931
Cyprus,34139.6444186,0.0,314.873561913,0.0,34454.517980513
Latvia,2808.7371625,0.0,0.0,0.0,2808.7371625
Lithuania,3737.96436222,0.0,245.732942459,0.0,3983.697304679
Luxembourg,1256.85089986,0.0,0.0,0.0,1256.85089986
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,69524.5917236,0.0,1881.946307,0.0,71406.5380306
Hungary,1974.13443472,1.2030906288,1278.64978976,1381.09561622,4635.0829313287995
Poland,19467.90498833,3.6092718863,647.856818941,4143.2868487,24262.657927857297
Portugal,1659.20086494,0.0,467.81020598,0.0,2127.01107092
Romania,1293.83737993,17.377975749,1420.2945109900002,19949.1589011,22680.668767769
Slovakia,298.863071631,0.0,0.0,1074.18547928,1373.048550911
Slovenia,0.0,0.0,0.0,0.0,0.0
Sweden,28549.6594186,0.0,153.60932136499997,0.0,28703.268739965
Czech Republic,19052.5264524,0.0,0.0,3252.28642461,22304.81287701
Finland,25861.27061583,0.0,251.36070769600002,0.0,26112.631323526
Albania,1986.79560739,2.0842053301,157.436780961,25807.179552560003,27953.4961462411
Switzerland,56002.8537525,0.0,4986.1348728699995,0.0,60988.988625369995
Norway,8475.02723553,0.0,201.061938236,0.0,8676.089173766
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,68225.26077695,1.8714743114,430.0397191779999,2148.37095855,70805.54292898941
Servia,1285.58825077,17.32971065,259.705003556,11629.8641211,13192.487086076
Other European countries,8023.481595809,220.1536956806,157.436780961,100714.79410730001,109115.8661797506
Japan,0.0,0.0,0.0,0.0,0.0
Iran,0.0,0.0,0.0,0.0,0.0
Israel,30375.4205901,0.0,0.0,0.0,30375.4205901
China,4645.88377968,0.0,0.0,0.0,4645.88377968
Lebanon-Syria,2386.13450703,0.0,0.0,0.0,2386.13450703
South Korea,0.0,0.0,0.0,0.0,0.0
Turkey,6753.02642176,2.3819489487,3121.2695661300004,71866.66142393,81743.3393607687
Other Middle East countries,2096.587614269,0.0,0.0,0.0,2096.587614269
Other Asian countries,4799.884129312,0.0,588.793672467,1074.18547928,6462.863281059001
Egypt-Sudan,1679.27415361,0.0,0.0,0.0,1679.27415361
South Africa,838.003258623,0.0,157.436780961,0.0,995.440039584
Other African Countries,2294.101618671,0.0,0.0,0.0,2294.101618671
Argentina,1913.3615308,0.0,301.592907358,0.0,2214.954438158
Brazil,5771.22443338,0.0,301.592907358,0.0,6072.817340738
Mexico,2105.27733992,0.0,0.0,0.0,2105.27733992
United States,73555.35752364,0.0,1181.21060765,0.0,74736.56813129001
Canada,17702.0263342,0.0,245.732942459,0.0,17947.759276659
Other countries of America,8009.486011127001,0.0,0.0,0.0,8009.486011127001
Australia,11113.22090593,0.0,0.0,0.0,11113.22090593
Other Oceanian countries,3405.7370142,0.0,0.0,0.0,3405.7370142
