Country_Name,Airplay,Railway,Ship,Road,Total
Austria,34852.4339515,0.0,2838.7398486300003,1745.42674089,39436.60054102
Belgium,55259.0893208,0.0,481.16270409000003,0.0,55740.25202489
Bulgaria,2005.16722574,0.0,6864.1209733000005,57230.561881300004,66099.85008034001
France,137513.99109425998,0.0,4157.4994238,0.0,141671.49051806
Germany,288736.25638979994,0.0,5744.3105626,6588.6829048,301069.2498571999
Denmark,45354.93303268,0.0,341.21671783200003,0.0,45696.149750512
Estonia,1469.3643435,0.0,0.0,0.0,1469.3643435
United Kingdom,272540.1332005,0.0,2539.88688408,0.0,275080.02008458
Ireland,4703.139088260001,0.0,130.187708039,0.0,4833.326796299001
Spain,5852.73243028,0.0,657.6909929000001,0.0,6510.42342318
Italy,77670.1072658,0.0,16343.2278283,1003.14862176,95016.48371586001
Cyprus,40851.3501165,0.0,743.18237516,0.0,41594.53249166
Latvia,2190.4856228999997,0.0,0.0,0.0,2190.4856228999997
Lithuania,4246.00668025,0.0,0.0,0.0,4246.00668025
Luxembourg,2596.45073168,0.0,0.0,0.0,2596.45073168
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,85326.4970806,0.0,1475.3995436900002,0.0,86801.89662429
Hungary,11912.921766619998,0.0,743.18237516,0.0,12656.104141779999
Poland,68006.7151752,0.0,0.0,756.49677585,68763.21195105
Portugal,350.636489991,0.0,0.0,0.0,350.636489991
Romania,8457.05735985,0.0,1234.48024432,14996.291348960001,24687.828953130003
Slovakia,1042.634155044,0.0,0.0,0.0,1042.634155044
Slovenia,0.0,0.0,0.0,0.0,0.0
Sweden,59138.259971700005,0.0,381.082353504,0.0,59519.34232520401
Czech Republic,42570.774746920004,0.0,0.0,2434.48586334,45005.260610260004
Finland,20950.70861585,0.0,0.0,0.0,20950.70861585
Albania,3524.0281364899997,0.0,0.0,36776.375944,40300.40408049
Switzerland,26417.577270120004,0.0,2839.11679366,0.0,29256.694063780003
Norway,47468.06361248,0.0,0.0,0.0,47468.06361248
Iceland,400.287225485,0.0,0.0,0.0,400.287225485
Russia,226988.0079375,0.0,342.127937782,4755.122590999999,232085.258466282
Servia,3730.71527487,0.0,0.0,104273.2923689,108004.00764377
Other European countries,39928.078078602004,0.0,866.11154241,211251.24802383,252045.43764484202
Japan,903.221124274,0.0,0.0,0.0,903.221124274
Iran,0.0,0.0,0.0,0.0,0.0
Israel,28386.8981539,0.0,0.0,0.0,28386.8981539
China,4105.067706305,0.0,0.0,0.0,4105.067706305
Lebanon-Syria,1921.15561287,0.0,0.0,0.0,1921.15561287
South Korea,1209.42628496,0.0,0.0,0.0,1209.42628496
Turkey,4220.59443923,0.0,8838.1663078,81398.34530799999,94457.10605502999
Other Middle East countries,3373.332076002,0.0,0.0,0.0,3373.332076002
Other Asian countries,6541.477120915,0.0,604.119740092,378.24838793000004,7523.845248937
Egypt-Sudan,0.0,0.0,0.0,0.0,0.0
South Africa,3720.5254142000003,0.0,0.0,0.0,3720.5254142000003
Other African Countries,0.0,0.0,0.0,0.0,0.0
Argentina,2682.48494815,0.0,0.0,0.0,2682.48494815
Brazil,2908.04466204,0.0,0.0,0.0,2908.04466204
Mexico,1846.90583683,0.0,0.0,0.0,1846.90583683
United States,73387.47781978,0.0,0.0,0.0,73387.47781978
Canada,13023.467437809999,0.0,0.0,0.0,13023.467437809999
Other countries of America,2085.123497998,0.0,743.18237516,0.0,2828.305873158
Australia,14364.685724679997,0.0,1828.49268814,0.0,16193.178412819998
Other Oceanian countries,1787.44716213,0.0,0.0,0.0,1787.44716213
