Country_Name,Airplay,Railway,Ship,Road,Total
Austria,39149.030619490004,0.0,1558.41594274,0.0,40707.446562230005
Belgium,27973.917328279997,0.0,514.12046534,0.0,28488.037793619995
Bulgaria,3595.22643139,0.0,13636.24632884,33844.253687050004,51075.72644728
France,117665.10803499,0.0,2788.0787765299997,0.0,120453.18681152
Germany,302558.06336222,0.0,9660.919176200001,6756.15797424,318975.14051266003
Denmark,28690.70240227,0.0,0.0,0.0,28690.70240227
Estonia,0.0,0.0,0.0,0.0,0.0
United Kingdom,293636.3992222,0.0,2857.4139371600004,0.0,296493.81315935997
Ireland,2314.18049362,0.0,128.530116332,0.0,2442.710609952
Spain,22717.71573378,0.0,469.13023749,0.0,23186.845971270002
Italy,63620.00728120001,0.0,9382.1214877,0.0,73002.1287689
Cyprus,47615.948890700005,0.0,0.0,0.0,47615.948890700005
Latvia,424.626165936,0.0,0.0,0.0,424.626165936
Lithuania,3097.10923861,0.0,0.0,0.0,3097.10923861
Luxembourg,514.9407400270001,0.0,340.600121162,0.0,855.540861189
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,53581.72076889001,0.0,1402.55949884,0.0,54984.280267730006
Hungary,5942.856860729999,0.0,438.89156711000004,2597.41824124,8979.16666908
Poland,19327.1812135,0.0,448.49910708000004,1171.2549968,20946.935317379997
Portugal,3021.0125280899997,0.0,106.035002417,0.0,3127.047530507
Romania,15399.01644731,0.0,2286.65893033,13036.7690865,30722.44446414
Slovakia,14134.127337499998,0.0,0.0,407.39304236,14541.520379859998
Slovenia,1776.2328236399999,0.0,0.0,0.0,1776.2328236399999
Sweden,51313.40852477,0.0,0.0,0.0,51313.40852477
Czech Republic,52803.753437880005,0.0,917.4335845,3290.0631055100002,57011.25012789001
Finland,23263.75802708,0.0,212.07000482900003,0.0,23475.828031908997
Albania,3032.316793744,0.0,0.0,33184.307381700004,36216.624175444005
Switzerland,31552.21362131,0.0,3560.30533244,0.0,35112.51895375
Norway,51039.05642549,0.0,0.0,0.0,51039.05642549
Iceland,608.19567571,0.0,0.0,0.0,608.19567571
Russia,148981.78244019998,0.0,653.53358068,3411.91672978,153047.23275065998
Servia-Montenegro,1096.8958977379998,0.0,0.0,74021.20283611,75118.09873384799
Other European countries,27151.914969972,0.0,1143.32946515,185200.75417677002,213495.99861189202
Japan,1225.55945334,0.0,0.0,0.0,1225.55945334
Iran,0.0,0.0,0.0,1193.80751737,1193.80751737
Israel,14181.120569300001,0.0,0.0,0.0,14181.120569300001
China,2866.70668531,0.0,0.0,0.0,2866.70668531
Lebanon-Syria,371.537796946,0.0,0.0,0.0,371.537796946
South Korea,487.24149038300004,0.0,0.0,0.0,487.24149038300004
Turkey,5298.95360053,0.0,5348.48216797,52020.75383039999,62668.18959889999
Other Middle East countries,1516.793670978,0.0,0.0,0.0,1516.793670978
Other Asian countries,5502.618593650001,0.0,214.64201357599998,0.0,5717.2606072260005
Egypt-Sudan,0.0,0.0,0.0,0.0,0.0
South Africa,2411.9025386599997,0.0,0.0,0.0,2411.9025386599997
Other African Countries,371.537796946,0.0,0.0,0.0,371.537796946
Argentina,4020.10737128,0.0,0.0,0.0,4020.10737128
Brazil,6271.088752279999,0.0,0.0,0.0,6271.088752279999
Mexico,2155.28186156,0.0,0.0,0.0,2155.28186156
United States,34281.408471639996,0.0,214.64201357599998,0.0,34496.050485215994
Canada,13200.665341430002,0.0,413.25702275000003,0.0,13613.922364180002
Other countries of America,2970.31062964,0.0,0.0,0.0,2970.31062964
Australia,15572.533768489999,0.0,2016.70624696,2089.16315537,19678.40317082
Other Oceanian countries,451.103461698,0.0,0.0,0.0,451.103461698
Non-identifiable countries Travelers ,,,,,0.0
