Country_Name,Airplay,Railway,Ship,Road,Total
Austria,1469.5499462899998,0.0,276.037495651,0.0,1745.5874419409997
Belgium,1813.81887745,0.0,302.875892834,0.0,2116.694770284
Bulgaria,2498.5263237599997,0.0,8347.21550774,27666.877647,38512.6194785
France,11383.321286639999,0.0,2707.38046006,0.0,14090.701746699999
Germany,35109.4872208,0.0,6019.9202141999995,782.53829427,41911.94572927
Denmark,0.0,0.0,0.0,0.0,0.0
Estonia,0.0,0.0,0.0,0.0,0.0
United Kingdom,23312.9564664,0.0,0.0,0.0,23312.9564664
Ireland,0.0,0.0,302.875892834,0.0,302.875892834
Spain,4062.2796617199997,0.0,605.75178567,0.0,4668.03144739
Italy,10699.735166400002,0.0,5541.88753,0.0,16241.622696400002
Cyprus,31714.5580907,0.0,1005.1990857400001,0.0,32719.75717644
Latvia,1696.10058232,0.0,0.0,0.0,1696.10058232
Lithuania,850.06066018,0.0,0.0,0.0,850.06066018
Luxembourg,0.0,0.0,0.0,0.0,0.0
Malta,0.0,0.0,0.0,0.0,0.0
Netherlands,7779.09120642,0.0,763.06831222,0.0,8542.15951864
Hungary,1117.8377831799999,0.0,213.210367521,0.0,1331.048150701
Poland,1590.09981142,0.0,791.98871822,1037.87858268,3419.96711232
Portugal,572.516434439,0.0,0.0,0.0,572.516434439
Romania,4201.45819285,0.0,2178.8316361899997,978.5712351,7358.86106414
Slovakia,485.332986825,0.0,0.0,521.69219618,1007.0251830049999
Slovenia,485.332986825,0.0,0.0,782.53829427,1267.871281095
Sweden,2488.7815456,0.0,0.0,0.0,2488.7815456
Czech Republic,819.5055433099999,0.0,0.0,0.0,819.5055433099999
Finland,855.7490359899999,0.0,0.0,0.0,855.7490359899999
Albania,1429.46458161,0.0,0.0,31482.508902999998,32911.97348461
Switzerland,4492.67019459,0.0,365.567983165,0.0,4858.238177755
Norway,850.06066018,0.0,0.0,0.0,850.06066018
Iceland,0.0,0.0,0.0,0.0,0.0
Russia,5334.157673670001,0.0,0.0,652.3808234,5986.538497070001
Servia-Montenegro,725.434608723,0.0,236.65800313,3284.45851207,4246.551123923
Other European countries,2536.14943134,0.0,365.567983165,59596.080859730006,62497.79827423501
Japan,0.0,0.0,0.0,0.0,0.0
Iran,0.0,0.0,0.0,0.0,0.0
Israel,4513.7319612500005,0.0,0.0,0.0,4513.7319612500005
China,451.887584351,0.0,0.0,0.0,451.887584351
Lebanon-Syria,1748.2279818499999,0.0,0.0,0.0,1748.2279818499999
South Korea,0.0,0.0,0.0,0.0,0.0
Turkey,3149.01064989,0.0,5246.9863454999995,19732.819414,28128.81640939
Other Middle East countries,812.2270505939999,0.0,0.0,0.0,812.2270505939999
Other Asian countries,812.227050593,0.0,213.210367521,0.0,1025.437418114
Egypt-Sudan,0.0,0.0,0.0,0.0,0.0
South Africa,391.26205223799997,0.0,0.0,0.0,391.26205223799997
Other African Countries,841.92999672,0.0,0.0,0.0,841.92999672
Argentina,0.0,0.0,0.0,0.0,0.0
Brazil,1177.32219311,0.0,0.0,0.0,1177.32219311
Mexico,0.0,0.0,0.0,0.0,0.0
United States,27307.177551499997,0.0,365.567983165,0.0,27672.745534665
Canada,2967.4937099900003,0.0,661.9744559999999,0.0,3629.46816599
Other countries of America,451.887584351,0.0,0.0,0.0,451.887584351
Australia,4319.62042671,0.0,0.0,0.0,4319.62042671
Other Oceanian countries,451.887584351,0.0,0.0,0.0,451.887584351
Non-identifiable countries Travelers ,,,,,0.0
