Country_Name,Airplay,Railway,Ship,Road,Total
Austria,1495.206431605,0.0,315.619435578,0.0,1810.825867183
Belgium,5552.97676678,0.0,216.529612782,0.0,5769.506379562
Bulgaria,2929.2557123029997,0.0,6817.395990760001,35294.292358,45040.944061063
France,12268.149468290001,0.0,2049.22511738,0.0,14317.37458567
Germany,26533.56326031,0.0,3550.63311463,0.0,30084.19637494
Denmark,1800.909016796,0.0,0.0,0.0,1800.909016796
Estonia,311.6561275,0.0,0.0,0.0,311.6561275
United Kingdom,20361.2874777,0.0,778.82712184,0.0,21140.11459954
Ireland,1679.106478613,0.0,130.969156771,0.0,1810.075635384
Spain,2059.7727715759997,0.0,216.529612782,0.0,2276.302384358
Italy,5565.35420636,0.0,5297.2852299,0.0,10862.63943626
Cyprus,27986.31021978,0.0,0.0,0.0,27986.31021978
Latvia,0.0,0.0,0.0,0.0,0.0
Lithuania,213.59253628940002,0.0,331.490195404,0.0,545.0827316934001
Luxembourg,339.639308194,0.0,0.0,0.0,339.639308194
Malta,465.93641781300005,0.0,331.490195404,0.0,797.4266132170001
Netherlands,6704.18783131,0.0,578.708356087,0.0,7282.896187396999
Hungary,227.083882781,0.0,564.778501064,0.0,791.8623838450001
Poland,0.0,0.0,1186.78366057,0.0,1186.78366057
Portugal,0.0,0.0,0.0,0.0,0.0
Romania,3070.67066471,0.0,2476.60235893,4723.8280306,10271.10105424
Slovakia,226.1158418275,0.0,662.98039081,0.0,889.0962326375
Slovenia,148.8803879902,0.0,113.56494050799999,0.0,262.4453284982
Sweden,1196.0150270340002,0.0,130.969156771,0.0,1326.9841838050002
Czech Republic,356.54269731,0.0,0.0,0.0,356.54269731
Finland,679.278616397,0.0,0.0,0.0,679.278616397
Albania,1928.342457768,0.0,331.490195404,41319.74269854,43579.575351712
Switzerland,3951.81389197,0.0,1027.51064016,0.0,4979.32453213
Norway,864.4116350429999,0.0,0.0,0.0,864.4116350429999
Iceland,297.7607759704,0.0,0.0,0.0,297.7607759704
Russia,3108.5379688400003,0.0,0.0,0.0,3108.5379688400003
Servia-Montenegro,477.184854052,0.0,340.694821521,4450.305189029999,5268.184864602999
Other European countries,619.3690317308,0.0,848.3247278120001,48012.65767886,49480.3514384028
Japan,433.778151157,0.0,0.0,0.0,433.778151157
Iran,0.0,0.0,450.55092224000003,0.0,450.55092224000003
Israel,5676.6822178,0.0,0.0,152.77440993800002,5829.456627738
China,226.1158418275,0.0,0.0,0.0,226.1158418275
Lebanon-Syria,1193.45595347,0.0,0.0,0.0,1193.45595347
South Korea,1232.297081869,0.0,155.82166256,0.0,1388.1187444290001
Turkey,2590.7180273999998,0.0,1138.10255828,26836.871845,30565.69243068
Other Middle East countries,2403.5170242835,0.0,0.0,0.0,2403.5170242835
Other Asian countries,731.5389271274,0.0,166.38584306799999,0.0,897.9247701954
Egypt-Sudan,717.005430037,0.0,0.0,0.0,717.005430037
South Africa,1152.5887751110001,0.0,0.0,0.0,1152.5887751110001
Other African Countries,463.009368412,0.0,0.0,0.0,463.009368412
Argentina,0.0,0.0,0.0,0.0,0.0
Brazil,1187.517261639,0.0,0.0,0.0,1187.517261639
Mexico,311.6561275,0.0,0.0,0.0,311.6561275
United States,12130.747114759999,0.0,499.15752921,0.0,12629.90464397
Canada,2531.155595426,0.0,166.38584306799999,0.0,2697.5414384940004
Other countries of America,399.9494002046,0.0,0.0,0.0,399.9494002046
Australia,1048.59495696,0.0,0.0,0.0,1048.59495696
Other Oceanian countries,311.6561275,0.0,0.0,345.64595345,657.30208095
Non-identifiable countries Travelers ,,,,,0.0
